0,0.000648508,0.0529976,0.100142,0.142487,0.180419,0.214299,0.244459,0.271203,0.294801,0.315498,0.333509,0.349028,0.362222,0.373238,0.382206,0.389234,0.394414,0.397823,0.399521,0.399551,0.397942,0.394706,0.389837,0.383315,0.375097,0.365124,0.353315,0.339563,0.32374,0.305687,0.285218,0.262112,0.236116,0.206938,0.174252,0.137693,0.0968591,0.0513223,0.000629968,0
0,0.000674118,0.055312,0.104708,0.149234,0.189247,0.225086,0.257064,0.285473,0.310577,0.332618,0.351812,0.368352,0.38241,0.394139,0.403672,0.411123,0.41659,0.420155,0.421882,0.421819,0.419999,0.416436,0.411129,0.404058,0.395184,0.384447,0.371765,0.357033,0.340122,0.320871,0.299095,0.274574,0.247054,0.216251,0.181842,0.143474,0.100763,0.0532982,0.000651831,0
0,0.000695485,0.0572431,0.10852,0.15487,0.196626,0.234107,0.267613,0.297422,0.323793,0.346961,0.367143,0.384532,0.399303,0.411611,0.421594,0.429371,0.435044,0.4387,0.440407,0.440219,0.438172,0.434286,0.428561,0.420981,0.411509,0.400088,0.386639,0.371059,0.353217,0.332957,0.310093,0.284408,0.255652,0.223543,0.187766,0.147974,0.103795,0.0548309,0.00066879,0
0,0.000712935,0.0588201,0.111633,0.159473,0.202655,0.24148,0.276233,0.307185,0.334585,0.358666,0.379642,0.397706,0.413034,0.425784,0.436098,0.444098,0.449891,0.453568,0.455203,0.454854,0.452561,0.448348,0.442222,0.434169,0.424158,0.412133,0.398021,0.38172,0.363105,0.342022,0.318287,0.291688,0.261978,0.228878,0.192078,0.151237,0.105987,0.0559367,0.000681025,0
0,0.000726728,0.0600666,0.114093,0.163111,0.207417,0.247299,0.283031,0.314874,0.343072,0.367852,0.389427,0.40799,0.423717,0.436769,0.44729,0.455406,0.461229,0.464853,0.466358,0.465807,0.463244,0.4587,0.452185,0.443692,0.433194,0.420642,0.405966,0.389071,0.369836,0.348112,0.323722,0.296454,0.266069,0.232289,0.194807,0.153284,0.107353,0.0566233,0.000688621,0
0,0.000737072,0.0610014,0.115937,0.165835,0.210978,0.251642,0.288093,0.320583,0.34935,0.374619,0.3966,0.415484,0.43145,0.444661,0.455261,0.463382,0.46914,0.472633,0.473945,0.473145,0.470284,0.465397,0.458501,0.449595,0.438658,0.42565,0.410505,0.393136,0.37343,0.351244,0.326407,0.298714,0.267928,0.233777,0.195952,0.154115,0.107893,0.05689,0.00069157,0
0,0.000744136,0.0616398,0.117195,0.167688,0.213392,0.254574,0.291491,0.324389,0.353502,0.379051,0.401243,0.420271,0.436315,0.449537,0.460086,0.468098,0.47369,0.476968,0.47802,0.47692,0.473725,0.468478,0.461202,0.451904,0.44057,0.427168,0.411643,0.393915,0.373879,0.351403,0.326323,0.298442,0.267528,0.233312,0.195486,0.153704,0.107588,0.0567273,0.000689768,0
0,0.000748054,0.0619938,0.117889,0.168704,0.214704,0.256146,0.293283,0.326355,0.355592,0.381213,0.403425,0.422419,0.438376,0.45146,0.461825,0.469607,0.47493,0.477903,0.478621,0.477163,0.473594,0.467963,0.4603,0.450622,0.438925,0.425186,0.409358,0.391376,0.371144,0.348542,0.323416,0.295579,0.264806,0.230832,0.193349,0.152004,0.106404,0.0561162,0.000683003,0
0,0.000748931,0.062073,0.11804,0.168911,0.214947,0.256399,0.293515,0.32653,0.355674,0.381161,0.403199,0.421979,0.437684,0.450479,0.460521,0.46795,0.472895,0.475469,0.475773,0.473893,0.469901,0.463853,0.455789,0.445736,0.433698,0.419665,0.403604,0.38546,0.365154,0.342578,0.317594,0.290025,0.25966,0.226237,0.189449,0.148935,0.104281,0.0550258,0.000670934,0
0,0.000746849,0.0618848,0.11766,0.16833,0.214148,0.255365,0.292222,0.324953,0.353786,0.378934,0.400605,0.418991,0.434275,0.446627,0.456205,0.463153,0.467606,0.46968,0.469485,0.467111,0.462639,0.456133,0.447644,0.437207,0.424842,0.410548,0.394308,0.376083,0.35581,0.333399,0.30873,0.281645,0.251945,0.219382,0.18365,0.14438,0.101134,0.0534103,0.000653053,0
0,0.000741866,0.0614343,0.11676,0.166974,0.212327,0.253065,0.289428,0.32165,0.349956,0.374561,0.39567,0.41348,0.428173,0.439924,0.448893,0.455228,0.459068,0.460537,0.459749,0.456802,0.451785,0.444771,0.435822,0.424983,0.412288,0.397751,0.381371,0.363128,0.342978,0.320853,0.296656,0.270254,0.241469,0.210072,0.175765,0.138175,0.0968403,0.0512032,0.000628623,0
0,0.000734021,0.0607252,0.115348,0.164855,0.209495,0.249514,0.285151,0.316639,0.344202,0.368057,0.388411,0.405459,0.41939,0.430378,0.438588,0.444174,0.447276,0.448027,0.446546,0.442939,0.437302,0.42972,0.420263,0.408992,0.395951,0.381173,0.364674,0.346455,0.326495,0.304754,0.281164,0.255621,0.227981,0.198045,0.165537,0.130091,0.0912237,0.0483084,0.00059658,0
0,0.000723336,0.0597594,0.113427,0.161977,0.20566,0.244721,0.279399,0.309927,0.336532,0.35943,0.378831,0.394932,0.407924,0.417985,0.425283,0.429976,0.432212,0.432125,0.429843,0.42548,0.41914,0.410917,0.400895,0.389144,0.375726,0.36069,0.344072,0.325896,0.306169,0.284881,0.261998,0.237459,0.211165,0.182965,0.152622,0.119804,0.0840298,0.0445852,0.000555363,0
0,0.000709815,0.0585372,0.110997,0.158342,0.200823,0.238685,0.272171,0.301514,0.326943,0.348676,0.366924,0.38189,0.393764,0.40273,0.408958,0.412612,0.413843,0.412794,0.409596,0.404372,0.397236,0.38829,0.377629,0.365339,0.351494,0.336164,0.319404,0.301264,0.281779,0.260976,0.238864,0.215428,0.190631,0.164401,0.136558,0.106848,0.0748812,0.0398221,0.000502628,0
0,0.000693448,0.0570578,0.108057,0.153946,0.194978,0.231402,0.26346,0.291391,0.315424,0.335781,0.352676,0.366314,0.376889,0.384586,0.389583,0.392046,0.392131,0.389986,0.38575,0.379553,0.371516,0.361753,0.350368,0.337462,0.323125,0.307441,0.290491,0.272351,0.253083,0.232753,0.211431,0.189132,0.165905,0.141826,0.116735,0.0905252,0.0631996,0.0336943,0.000434772,0
0,0.000674207,0.0553187,0.104602,0.148782,0.188117,0.222858,0.253252,0.27954,0.301956,0.320724,0.336061,0.348175,0.357265,0.363519,0.367118,0.368232,0.367023,0.363644,0.35824,0.350948,0.341898,0.331212,0.319005,0.305391,0.290477,0.274359,0.257144,0.238943,0.219821,0.199899,0.179349,0.158138,0.136406,0.114638,0.0924065,0.0696926,0.0480726,0.0256956,0.000346188,0
0,0.000652052,0.0533162,0.100624,0.14284,0.180225,0.213036,0.241525,0.265937,0.28651,0.303472,0.317044,0.327436,0.334851,0.339482,0.341512,0.341116,0.33846,0.333702,0.326994,0.318477,0.30829,0.296566,0.283424,0.268994,0.253407,0.236749,0.219158,0.20083,0.181737,0.162047,0.142305,0.12204,0.101318,0.082289,0.0629351,0.0421409,0.0280775,0.0150445,0.000228548,0
0,0.000626924,0.051045,0.0961134,0.136103,0.171281,0.201911,0.22825,0.250549,0.26905,0.283986,0.295581,0.304049,0.309597,0.312421,0.312707,0.310635,0.306373,0.300086,0.291931,0.282051,0.270595,0.257713,0.243507,0.228129,0.211784,0.194446,0.176285,0.157857,0.138623,0.118621,0.100159,0.0807731,0.0589117,0.04464,0.0292788,0.00223366,0.00142694,0.000551352,0.000227106,0
0,0.000598752,0.0484986,0.0910568,0.128552,0.16126,0.189451,0.213391,0.233334,0.24953,0.262215,0.271618,0.277958,0.281443,0.282272,0.280636,0.276718,0.270686,0.262714,0.252969,0.241575,0.2287,0.214559,0.199135,0.182607,0.16553,0.14734,0.128055,0.110063,0.0906538,0.0680296,0.0533123,0.0363569,0.00329094,0.00245527,0.00168152,0.00143076,0.00106664,0.000640739,0.000290452,0
0,0.000567444,0.0456689,0.0854382,0.120164,0.15013,0.175619,0.196902,0.214243,0.227895,0.238102,0.245095,0.249097,0.25032,0.248962,0.245221,0.23929,0.231316,0.221487,0.210033,0.196955,0.182447,0.167064,0.150243,0.132007,0.114765,0.0957033,0.0729068,0.0580628,0.040274,0.00390642,0.00307858,0.00242623,0.00224522,0.00191972,0.00155196,0.00126508,0.000947268,0.000610067,0.000293964,0
0,0.000532897,0.0425464,0.0792385,0.110909,0.137854,0.160367,0.17873,0.193214,0.204081,0.211578,0.215937,0.217389,0.216154,0.21241,0.206371,0.198281,0.188174,0.176262,0.163093,0.148142,0.131444,0.11538,0.097142,0.0747879,0.0601951,0.0421763,0.00418117,0.00338198,0.00284812,0.00272855,0.00245172,0.00215743,0.00195389,0.00169272,0.00140593,0.00113034,0.000847277,0.000558296,0.000275337,0
0,0.000494991,0.0391202,0.0724355,0.100753,0.124386,0.143641,0.158812,0.170179,0.178011,0.182567,0.184062,0.182742,0.178873,0.172529,0.163946,0.153663,0.141215,0.126666,0.112312,0.0954494,0.0741817,0.0602452,0.0425321,0.00418242,0.00342605,0.00300079,0.00293329,0.00270437,0.0024801,0.00235303,0.00215398,0.00193153,0.0017202,0.00149132,0.0012487,0.00100309,0.0007532,0.000500504,0.000249088,0
0,0.000453598,0.0353789,0.065005,0.0896585,0.109671,0.125372,0.137074,0.145052,0.149593,0.15099,0.149378,0.14502,0.138439,0.129263,0.117596,0.105585,0.0907303,0.0712518,0.0584155,0.0415367,0.00396344,0.00326201,0.00293376,0.00290906,0.00272434,0.00256235,0.00250083,0.00235901,0.00219785,0.00204948,0.00187962,0.00169453,0.00150404,0.00130368,0.00109446,0.000880105,0.00066193,0.000441431,0.000220513,0
0,0.000408601,0.0313117,0.0569221,0.0775795,0.093642,0.105477,0.113436,0.117738,0.118692,0.116799,0.111814,0.103896,0.0949772,0.0828626,0.0659638,0.0547275,0.0392442,0.00357015,0.00293609,0.00269332,0.00270249,0.00255744,0.00244886,0.00244111,0.00234879,0.00224142,0.00214865,0.00203298,0.00190283,0.00176741,0.0016205,0.00146295,0.00129773,0.0011249,0.000945367,0.000760939,0.000572984,0.000382777,0.000191531,0
0,0.000359928,0.0269122,0.0481671,0.0644704,0.0762154,0.0838335,0.0878308,0.0881462,0.085014,0.0800744,0.0715579,0.0581476,0.0490857,0.0356215,0.00304433,0.00249175,0.00232374,0.00235807,0.00224813,0.00218397,0.00221813,0.00216669,0.00210421,0.00205774,0.00198827,0.00190591,0.00181938,0.00172144,0.00161307,0.00149685,0.00137202,0.00123902,0.00109905,0.000952805,0.000801171,0.0006453,0.00048629,0.000325163,0.000162834,0
0,0.000307633,0.0221849,0.0387389,0.0502944,0.0572908,0.0601856,0.060282,0.0563771,0.0475183,0.0413018,0.0305705,0.00242591,0.00197153,0.0018684,0.00191926,0.00184016,0.00181157,0.00187582,0.00185644,0.00182953,0.00181939,0.00178697,0.00174357,0.00169737,0.00164063,0.00157456,0.00150152,0.00142032,0.00133116,0.00123489,0.00113171,0.00102206,0.000906636,0.000786106,0.000661213,0.0005328,0.000401713,0.000268751,0.000134642,0
0,0.000252001,0.0171558,0.0286843,0.0350525,0.0368427,0.0337111,0.0311095,0.0239367,0.00175542,0.00141907,0.00137138,0.00142985,0.00137761,0.00137587,0.00145822,0.00146201,0.00146122,0.00147721,0.00147227,0.00145831,0.00144292,0.00141824,0.00138571,0.00134754,0.00130232,0.00125019,0.00119182,0.00112715,0.00105636,0.00097983,0.000897875,0.000810878,0.000719331,0.000623768,0.000524774,0.000422975,0.000319009,0.000213488,0.000106981,0
0,0.000193599,0.0118771,0.018165,0.0187636,0.0156915,0.00108155,0.000883048,0.000879964,0.000936161,0.000906738,0.000922792,0.00101067,0.00102846,0.00104412,0.00107576,0.00108844,0.00109407,0.00109952,0.00109713,0.00108852,0.00107575,0.00105737,0.0010335,0.00100475,0.000970912,0.00093206,0.000888426,0.000840118,0.000787296,0.000730199,0.000669083,0.000604246,0.000536041,0.000464863,0.000391138,0.000315318,0.00023786,0.000159211,7.97931e-05,0
0,0.00013227,0.00636907,0.00770998,0.000520429,0.000453188,0.000492367,0.000479789,0.000502867,0.000581907,0.000603657,0.000625416,0.000661554,0.000681467,0.000696388,0.000712261,0.000721928,0.000727102,0.000729684,0.000728215,0.000722876,0.000714203,0.000701966,0.000686186,0.000667034,0.000644524,0.000618711,0.000589703,0.000557596,0.000522507,0.000484588,0.000444012,0.00040098,0.000355725,0.000308505,0.000259598,0.000209299,0.000157903,0.000105704,5.29805e-05,0
0,3.25769e-05,0.00013191,0.000160401,0.000173737,0.000179856,0.000228399,0.000241371,0.000257295,0.000284942,0.000300565,0.000313663,0.000328669,0.00033946,0.000347704,0.000354968,0.000359905,0.000362725,0.000363895,0.000363169,0.000360566,0.000356219,0.000350107,0.000342243,0.000332679,0.00032144,0.000308558,0.000294079,0.000278056,0.000260549,0.000241633,0.000221395,0.000199937,0.000177374,0.000153832,0.000129451,0.000104375,7.87494e-05,5.27195e-05,2.6425e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
